timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
2067002,-8.30532e-05,-2.78819e-05,-0.000982369,0.999999,4.83973e-06,3.15053e-06,-0.0012296,1.0,0.0,0.0,0.0,0
2097045,-3.83818e-05,5.5187e-05,-0.000910544,0.999999,5.11632e-06,3.10826e-06,-0.00129329,1.0,0.0,0.0,0.0,0
2127058,-2.74725e-05,-6.66049e-05,-0.00101355,0.999999,4.93057e-06,3.47305e-06,-0.00135495,1.0,0.0,0.0,0.0,0
2162049,3.71202e-05,-3.35218e-05,-0.00121766,0.999999,4.67605e-06,3.05257e-06,-0.00144318,1.0,0.0,0.0,0.0,0
2192032,-2.41488e-05,6.67169e-05,-0.00110322,0.999999,4.50164e-06,3.6216e-06,-0.00150589,1.0,0.0,0.0,0.0,0
2222024,-4.86368e-05,2.48219e-05,-0.00112621,0.999999,4.23066e-06,4.26187e-06,-0.00157395,1.0,0.0,0.0,0.0,0
2254569,-9.43205e-05,-0.000101899,-0.00120529,0.999999,4.18514e-06,4.43938e-06,-0.00164711,1.0,0.0,0.0,0.0,0
2284534,-2.53461e-05,-3.63005e-05,-0.00127258,0.999999,4.03342e-06,4.18812e-06,-0.00171999,1.0,0.0,0.0,0.0,0
2319531,-9.79447e-07,-2.66037e-05,-0.00143483,0.999998,3.59543e-06,4.16054e-06,-0.00179612,1.0,0.0,0.0,0.0,0
2349539,2.03433e-05,0.000142996,-0.00129918,0.999998,3.66389e-06,4.68071e-06,-0.00187681,1.0,0.0,0.0,0.0,0
2379642,8.36342e-05,3.1595e-05,-0.00144325,0.999998,3.5734e-06,5.01581e-06,-0.0019385,1.0,0.0,0.0,0.0,0
2412036,-7.8825e-05,-9.765e-06,-0.00147993,0.999998,3.56492e-06,5.64914e-06,-0.00202909,1.0,0.0,0.0,0.0,0
